DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1614,Roflumilast,DDInter666,Eribulin,Moderate
DDInter687,Etanercept,DDInter1614,Roflumilast,Moderate
DDInter702,Etoposide,DDInter1614,Roflumilast,Moderate
DDInter704,Everolimus,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1847,Trastuzumab deruxtecan,Moderate
DDInter1614,Roflumilast,DDInter714,Fedratinib,Moderate
DDInter1614,Roflumilast,DDInter737,Fingolimod,Moderate
DDInter742,Floxuridine,DDInter1614,Roflumilast,Moderate
DDInter745,Fludarabine,DDInter1614,Roflumilast,Moderate
DDInter747,Fludrocortisone,DDInter1614,Roflumilast,Moderate
DDInter757,Fluorouracil,DDInter1614,Roflumilast,Moderate
DDInter770,Fluvoxamine,DDInter1614,Roflumilast,Moderate
DDInter783,Fosphenytoin,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter785,Fostamatinib,Moderate
DDInter806,Ganciclovir,DDInter1614,Roflumilast,Moderate
DDInter811,Gemcitabine,DDInter1614,Roflumilast,Moderate
DDInter814,Gemtuzumab ozogamicin,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter821,Givosiran,Moderate
DDInter1614,Roflumilast,DDInter837,Golimumab,Moderate
DDInter842,Grepafloxacin,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter849,Guselkumab,Moderate
DDInter894,Hydroxyurea,DDInter1614,Roflumilast,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter899,Ibrutinib,Moderate
DDInter904,Idarubicin,DDInter1614,Roflumilast,Moderate
DDInter906,Ifosfamide,DDInter1614,Roflumilast,Moderate
DDInter909,Imatinib,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter922,Inebilizumab,Moderate
DDInter923,Infliximab,DDInter1614,Roflumilast,Moderate
DDInter942,"Interferon alfa-2a, Recombinant",DDInter1614,Roflumilast,Moderate
DDInter944,Interferon alfa-n1,DDInter1614,Roflumilast,Moderate
DDInter946,Interferon alfacon-1,DDInter1614,Roflumilast,Moderate
DDInter1839,Tositumomab (I-131),DDInter1614,Roflumilast,Moderate
DDInter974,Irinotecan (liposomal),DDInter1614,Roflumilast,Moderate
DDInter986,Isoniazid,DDInter1614,Roflumilast,Moderate
DDInter1008,Ketoconazole,DDInter1614,Roflumilast,Moderate
DDInter1044,Levamisole,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1080,Lisocabtagene maraleucel,Moderate
DDInter1250,Muromonab,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1270,Naxitamab,Moderate
DDInter1363,Oxtriphylline,DDInter1614,Roflumilast,Minor
DDInter1378,Paclitaxel (protein-bound),DDInter1614,Roflumilast,Moderate
DDInter1442,Phenobarbital,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1484,Plicamycin,Moderate
DDInter1614,Roflumilast,DDInter1485,Polatuzumab vedotin,Moderate
DDInter1513,Prednisolone,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1616,Romidepsin,Moderate
DDInter1614,Roflumilast,DDInter1626,Rucaparib,Moderate
DDInter1614,Roflumilast,DDInter1628,Ruxolitinib,Moderate
DDInter1614,Roflumilast,DDInter1643,Sarilumab,Moderate
DDInter1614,Roflumilast,DDInter1644,Satralizumab,Moderate
DDInter1614,Roflumilast,DDInter1652,Secukinumab,Moderate
DDInter1614,Roflumilast,DDInter1657,Selinexor,Moderate
DDInter1614,Roflumilast,DDInter1668,Siltuximab,Moderate
DDInter1614,Roflumilast,DDInter1676,Siponimod,Moderate
DDInter1614,Roflumilast,DDInter1698,Somapacitan,Moderate
DDInter1614,Roflumilast,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1614,Roflumilast,Moderate
DDInter1708,St. John's Wort,DDInter1614,Roflumilast,Moderate
DDInter1714,Streptozocin,DDInter1614,Roflumilast,Moderate
DDInter1735,Tacrolimus,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1738,Tafasitamab,Moderate
DDInter1614,Roflumilast,DDInter1742,Talazoparib,Moderate
DDInter1614,Roflumilast,DDInter1760,Telotristat ethyl,Moderate
DDInter1762,Temozolomide,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1763,Temsirolimus,Moderate
DDInter1765,Teniposide,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1771,Teriflunomide,Moderate
DDInter1789,Thalidomide,DDInter1614,Roflumilast,Moderate
DDInter1792,Thiabendazole,DDInter1614,Roflumilast,Moderate
DDInter1814,Tioguanine,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1797,Thiotepa,Moderate
DDInter1804,Ticlopidine,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1819,Tisagenlecleucel,Moderate
DDInter1614,Roflumilast,DDInter1824,Tocilizumab,Moderate
DDInter1614,Roflumilast,DDInter1825,Tofacitinib,Moderate
DDInter1835,Topotecan,DDInter1614,Roflumilast,Moderate
DDInter1838,Tositumomab,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1840,Trabectedin,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1614,Roflumilast,Moderate
DDInter1875,Trimetrexate,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1891,Tucatinib,Moderate
DDInter1614,Roflumilast,DDInter1901,Upadacitinib,Moderate
DDInter1902,Uracil mustard,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1907,Ustekinumab,Moderate
DDInter1912,Valganciclovir,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1925,Vemurafenib,Moderate
DDInter1614,Roflumilast,DDInter1926,Venetoclax,Moderate
DDInter1936,Vinblastine,DDInter1614,Roflumilast,Moderate
DDInter1938,Vincristine (liposome),DDInter1614,Roflumilast,Moderate
DDInter1939,Vinorelbine,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter1959,Zanubrutinib,Moderate
DDInter1962,Zileuton,DDInter1614,Roflumilast,Moderate
DDInter1614,Roflumilast,DDInter33,Aflibercept,Moderate
DDInter732,Fexofenadine,DDInter1615,Rolapitant,Moderate
DDInter915,Indacaterol,DDInter1615,Rolapitant,Minor
DDInter128,Astemizole,DDInter1616,Romidepsin,Moderate
DDInter915,Indacaterol,DDInter1616,Romidepsin,Moderate
DDInter1635,Salmeterol,DDInter1616,Romidepsin,Moderate
DDInter1769,Terbutaline,DDInter1616,Romidepsin,Moderate
DDInter1770,Terfenadine,DDInter1616,Romidepsin,Moderate
DDInter45,Alimemazine,DDInter1616,Romidepsin,Moderate
DDInter1513,Prednisolone,DDInter1618,Romosozumab,Moderate
DDInter1620,Ropivacaine,DDInter1955,Zafirlukast,Minor
DDInter1621,Rosiglitazone,DDInter516,Dexamethasone (topical),Minor
DDInter1621,Rosiglitazone,DDInter650,Ephedrine,Moderate
DDInter1621,Rosiglitazone,DDInter915,Indacaterol,Moderate
DDInter1621,Rosiglitazone,DDInter1168,Methdilazine,Moderate
DDInter1458,Phenylpropanolamine,DDInter1621,Rosiglitazone,Moderate
DDInter1621,Rosiglitazone,DDInter1513,Prednisolone,Moderate
DDInter1621,Rosiglitazone,DDInter1635,Salmeterol,Moderate
DDInter1621,Rosiglitazone,DDInter1769,Terbutaline,Moderate
DDInter1793,Thiethylperazine,DDInter1621,Rosiglitazone,Moderate
DDInter1621,Rosiglitazone,DDInter1857,Triamcinolone (ophthalmic),Moderate
DDInter1621,Rosiglitazone,DDInter45,Alimemazine,Moderate
DDInter1955,Zafirlukast,DDInter1622,Rosuvastatin,Moderate
DDInter149,Azatadine,DDInter1624,Rotigotine,Moderate
DDInter1624,Rotigotine,DDInter1427,Pentoxyverine,Moderate
DDInter407,Clofedanol,DDInter1624,Rotigotine,Moderate
DDInter453,Cyclizine,DDInter1624,Rotigotine,Moderate
DDInter459,Cyproheptadine,DDInter1624,Rotigotine,Moderate
DDInter517,Dexbrompheniramine,DDInter1624,Rotigotine,Moderate
DDInter1168,Methdilazine,DDInter1624,Rotigotine,Moderate
DDInter1441,Phenindamine,DDInter1624,Rotigotine,Moderate
DDInter1793,Thiethylperazine,DDInter1624,Rotigotine,Moderate
DDInter45,Alimemazine,DDInter1624,Rotigotine,Moderate
DDInter1873,Trimethobenzamide,DDInter1624,Rotigotine,Moderate
DDInter1878,Tripelennamine,DDInter1624,Rotigotine,Moderate
DDInter1879,Triprolidine,DDInter1624,Rotigotine,Moderate
DDInter128,Astemizole,DDInter1626,Rucaparib,Moderate
DDInter763,Flurbiprofen,DDInter1626,Rucaparib,Moderate
DDInter915,Indacaterol,DDInter1626,Rucaparib,Moderate
DDInter1513,Prednisolone,DDInter1626,Rucaparib,Moderate
DDInter1635,Salmeterol,DDInter1626,Rucaparib,Moderate
DDInter1769,Terbutaline,DDInter1626,Rucaparib,Moderate
DDInter1770,Terfenadine,DDInter1626,Rucaparib,Moderate
DDInter45,Alimemazine,DDInter1626,Rucaparib,Moderate
DDInter1955,Zafirlukast,DDInter1626,Rucaparib,Moderate
DDInter149,Azatadine,DDInter1627,Rufinamide,Moderate
DDInter1627,Rufinamide,DDInter1427,Pentoxyverine,Moderate
DDInter407,Clofedanol,DDInter1627,Rufinamide,Moderate
DDInter1627,Rufinamide,DDInter354,Chlorcyclizine,Moderate
DDInter453,Cyclizine,DDInter1627,Rufinamide,Moderate
DDInter459,Cyproheptadine,DDInter1627,Rufinamide,Moderate
DDInter517,Dexbrompheniramine,DDInter1627,Rufinamide,Moderate
DDInter1168,Methdilazine,DDInter1627,Rufinamide,Moderate
DDInter1441,Phenindamine,DDInter1627,Rufinamide,Moderate
DDInter1513,Prednisolone,DDInter1627,Rufinamide,Moderate
DDInter1793,Thiethylperazine,DDInter1627,Rufinamide,Moderate
DDInter45,Alimemazine,DDInter1627,Rufinamide,Moderate
DDInter1873,Trimethobenzamide,DDInter1627,Rufinamide,Moderate
DDInter1878,Tripelennamine,DDInter1627,Rufinamide,Moderate
DDInter1879,Triprolidine,DDInter1627,Rufinamide,Moderate
DDInter763,Flurbiprofen,DDInter1628,Ruxolitinib,Moderate
DDInter764,Flurbiprofen (ophthalmic),DDInter1628,Ruxolitinib,Moderate
DDInter1955,Zafirlukast,DDInter1628,Ruxolitinib,Minor
DDInter149,Azatadine,DDInter1933,Vigabatrin,Moderate
DDInter1933,Vigabatrin,DDInter1427,Pentoxyverine,Moderate
DDInter1933,Vigabatrin,DDInter407,Clofedanol,Moderate
DDInter1933,Vigabatrin,DDInter453,Cyclizine,Moderate
DDInter459,Cyproheptadine,DDInter1933,Vigabatrin,Moderate
DDInter517,Dexbrompheniramine,DDInter1933,Vigabatrin,Moderate
DDInter1933,Vigabatrin,DDInter1373,Oxyquinoline (topical),Major
DDInter1168,Methdilazine,DDInter1933,Vigabatrin,Moderate
DDInter1933,Vigabatrin,DDInter1441,Phenindamine,Moderate
DDInter1513,Prednisolone,DDInter1933,Vigabatrin,Major
DDInter1793,Thiethylperazine,DDInter1933,Vigabatrin,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1933,Vigabatrin,Major
DDInter1933,Vigabatrin,DDInter45,Alimemazine,Moderate
DDInter1873,Trimethobenzamide,DDInter1933,Vigabatrin,Moderate
DDInter1878,Tripelennamine,DDInter1933,Vigabatrin,Moderate
DDInter1879,Triprolidine,DDInter1933,Vigabatrin,Moderate
DDInter650,Ephedrine,DDInter1631,Safinamide,Moderate
DDInter651,Ephedrine (nasal),DDInter1631,Safinamide,Moderate
DDInter653,Epinephrine (ophthalmic),DDInter1631,Safinamide,Moderate
DDInter654,Epinephrine (topical),DDInter1631,Safinamide,Moderate
DDInter915,Indacaterol,DDInter1631,Safinamide,Moderate
DDInter1168,Methdilazine,DDInter1631,Safinamide,Moderate
DDInter1631,Safinamide,DDInter1264,Naphazoline (nasal),Moderate
DDInter1454,Phenylephrine (nasal),DDInter1631,Safinamide,Moderate
DDInter1457,Phenylephrine (topical),DDInter1631,Safinamide,Moderate
DDInter1458,Phenylpropanolamine,DDInter1631,Safinamide,Moderate
DDInter1635,Salmeterol,DDInter1631,Safinamide,Moderate
DDInter1769,Terbutaline,DDInter1631,Safinamide,Moderate
DDInter1631,Safinamide,DDInter1787,Tetryzoline (nasal),Moderate
DDInter1631,Safinamide,DDInter1788,Tetryzoline (ophthalmic),Moderate
DDInter1793,Thiethylperazine,DDInter1631,Safinamide,Moderate
DDInter45,Alimemazine,DDInter1631,Safinamide,Moderate
DDInter1631,Safinamide,DDInter1952,Xylometazoline (nasal),Moderate
DDInter4,Abarelix,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter74,Aminophylline,Moderate
DDInter82,Amoxapine,DDInter1635,Salmeterol,Moderate
DDInter90,Amprenavir,DDInter1635,Salmeterol,Major
DDInter128,Astemizole,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter170,Bedaquiline,Moderate
DDInter179,Bendroflumethiazide,DDInter1635,Salmeterol,Moderate
DDInter188,Benzthiazide,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter192,Bepridil,Moderate
DDInter1635,Salmeterol,DDInter221,Boceprevir,Major
DDInter303,Carteolol,DDInter1635,Salmeterol,Major
DDInter363,Chlorpromazine,DDInter1635,Salmeterol,Moderate
DDInter385,Cisapride,DDInter1635,Salmeterol,Moderate
DDInter577,Dobutamine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter597,Doxorubicin (liposomal),Moderate
DDInter1635,Salmeterol,DDInter614,Echinacea,Moderate
DDInter1635,Salmeterol,DDInter648,Entrectinib,Moderate
DDInter1635,Salmeterol,DDInter649,Enzalutamide,Moderate
DDInter1635,Salmeterol,DDInter650,Ephedrine,Moderate
DDInter1635,Salmeterol,DDInter651,Ephedrine (nasal),Moderate
DDInter653,Epinephrine (ophthalmic),DDInter1635,Salmeterol,Moderate
DDInter654,Epinephrine (topical),DDInter1635,Salmeterol,Moderate
DDInter655,Epirubicin,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter666,Eribulin,Moderate
DDInter1635,Salmeterol,DDInter669,Ertugliflozin,Moderate
DDInter1635,Salmeterol,DDInter672,Escitalopram,Moderate
DDInter675,Esmolol,DDInter1635,Salmeterol,Moderate
DDInter686,Etacrynic acid,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter706,Exenatide,Moderate
DDInter1635,Salmeterol,DDInter708,Ezogabine,Moderate
DDInter717,Fenfluramine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter737,Fingolimod,Moderate
DDInter1635,Salmeterol,DDInter740,Flecainide,Moderate
DDInter743,Fluconazole,DDInter1635,Salmeterol,Moderate
DDInter747,Fludrocortisone,DDInter1635,Salmeterol,Minor
DDInter760,Fluphenazine,DDInter1635,Salmeterol,Moderate
DDInter765,Flutamide,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter766,Fluticasone,Minor
DDInter1635,Salmeterol,DDInter777,Fosamprenavir,Major
DDInter779,Foscarnet,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter785,Fostamatinib,Moderate
DDInter1635,Salmeterol,DDInter786,Fostemsavir,Moderate
DDInter790,Furosemide,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter809,Gatifloxacin,Moderate
DDInter1635,Salmeterol,DDInter813,Gemifloxacin,Moderate
DDInter1635,Salmeterol,DDInter817,Gilteritinib,Moderate
DDInter1635,Salmeterol,DDInter822,Glasdegib,Moderate
DDInter825,Glimepiride,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter826,Glipizide,Moderate
DDInter1635,Salmeterol,DDInter831,Glyburide,Moderate
DDInter839,Goserelin,DDInter1635,Salmeterol,Moderate
DDInter840,Granisetron,DDInter1635,Salmeterol,Moderate
DDInter842,Grepafloxacin,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter852,Halofantrine,Moderate
DDInter853,Haloperidol,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter854,Halothane,Moderate
DDInter1635,Salmeterol,DDInter864,Histrelin,Moderate
DDInter889,Hydroflumethiazide,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter892,Hydroxyamphetamine (ophthalmic),Moderate
DDInter1635,Salmeterol,DDInter893,Hydroxychloroquine,Moderate
DDInter895,Hydroxyzine,DDInter1635,Salmeterol,Moderate
DDInter901,Ibutilide,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter904,Idarubicin,Moderate
DDInter1635,Salmeterol,DDInter905,Idelalisib,Major
DDInter1635,Salmeterol,DDInter907,Iloperidone,Moderate
DDInter912,Imipramine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter915,Indacaterol,Moderate
DDInter916,Indapamide,DDInter1635,Salmeterol,Moderate
DDInter917,Indinavir,DDInter1635,Salmeterol,Major
DDInter1635,Salmeterol,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter940,Insulin lispro,DDInter1635,Salmeterol,Moderate
DDInter941,Insulin lispro (protamine),DDInter1635,Salmeterol,Moderate
DDInter939,Insulin human (zinc),DDInter1635,Salmeterol,Moderate
DDInter938,Insulin human (zinc extended),DDInter1635,Salmeterol,Moderate
DDInter982,Isoetharine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1007,Ketamine,Moderate
DDInter1635,Salmeterol,DDInter1008,Ketoconazole,Major
DDInter1635,Salmeterol,DDInter1047,Levmetamfetamine (nasal),Moderate
DDInter1635,Salmeterol,DDInter1043,Levacetylmethadol,Moderate
DDInter1635,Salmeterol,DDInter1084,Lomefloxacin,Moderate
DDInter1635,Salmeterol,DDInter1087,Lonafarnib,Major
DDInter1126,Mazindol,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1151,Mephentermine,Moderate
DDInter1159,Mesoridazine,DDInter1635,Salmeterol,Moderate
DDInter1162,Metaraminol,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1175,Methotrimeprazine,Moderate
DDInter1176,Methoxamine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1264,Naphazoline (nasal),Moderate
DDInter1635,Salmeterol,DDInter1363,Oxtriphylline,Moderate
DDInter1635,Salmeterol,DDInter1417,Penbutolol,Major
DDInter1432,Perphenazine,DDInter1635,Salmeterol,Moderate
DDInter1454,Phenylephrine (nasal),DDInter1635,Salmeterol,Moderate
DDInter1457,Phenylephrine (topical),DDInter1635,Salmeterol,Moderate
DDInter1458,Phenylpropanolamine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1490,Polythiazide,Moderate
DDInter1513,Prednisolone,DDInter1635,Salmeterol,Minor
DDInter1635,Salmeterol,DDInter1520,Primaquine,Moderate
DDInter1635,Salmeterol,DDInter1523,Probucol,Moderate
DDInter1532,Promazine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1540,Propylhexedrine (nasal),Moderate
DDInter1556,Quinidine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1560,Racepinephrine,Moderate
DDInter1635,Salmeterol,DDInter1577,Relugolix,Moderate
DDInter1606,Ritodrine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1646,Saxagliptin,Moderate
DDInter1635,Salmeterol,DDInter1653,Selegiline,Moderate
DDInter1635,Salmeterol,DDInter1658,Selpercatinib,Moderate
DDInter1635,Salmeterol,DDInter1662,Sertraline,Moderate
DDInter1635,Salmeterol,DDInter1664,Sevoflurane,Moderate
DDInter1635,Salmeterol,DDInter1665,Sibutramine,Moderate
DDInter1635,Salmeterol,DDInter1676,Siponimod,Moderate
DDInter1635,Salmeterol,DDInter1696,Solifenacin,Moderate
DDInter1635,Salmeterol,DDInter1697,Solriamfetol,Moderate
DDInter1635,Salmeterol,DDInter1698,Somapacitan,Moderate
DDInter1635,Salmeterol,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1635,Salmeterol,Moderate
DDInter1702,Sorafenib,DDInter1635,Salmeterol,Moderate
DDInter1704,Sotalol,DDInter1635,Salmeterol,Major
DDInter1635,Salmeterol,DDInter1705,Sparfloxacin,Moderate
DDInter1635,Salmeterol,DDInter1731,Sunitinib,Moderate
DDInter1735,Tacrolimus,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1746,Tapentadol,Moderate
DDInter1635,Salmeterol,DDInter1755,Telaprevir,Major
DDInter1635,Salmeterol,DDInter1756,Telavancin,Moderate
DDInter1635,Salmeterol,DDInter1758,Telithromycin,Major
DDInter1769,Terbutaline,DDInter1635,Salmeterol,Moderate
DDInter1770,Terfenadine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1778,Tetrabenazine,Moderate
DDInter1635,Salmeterol,DDInter1787,Tetryzoline (nasal),Moderate
DDInter1635,Salmeterol,DDInter1788,Tetryzoline (ophthalmic),Moderate
DDInter1796,Thioridazine,DDInter1635,Salmeterol,Moderate
DDInter1809,Timolol,DDInter1635,Salmeterol,Major
DDInter1821,Tizanidine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1828,Tolbutamide,Moderate
DDInter1837,Toremifene,DDInter1635,Salmeterol,Moderate
DDInter1836,Torasemide,DDInter1635,Salmeterol,Moderate
DDInter1845,Tranylcypromine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1861,Trichlormethiazide,Moderate
DDInter1635,Salmeterol,DDInter1863,Triclabendazole,Moderate
DDInter1866,Trifluoperazine,DDInter1635,Salmeterol,Moderate
DDInter1867,Triflupromazine,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter45,Alimemazine,Moderate
DDInter1876,Trimipramine,DDInter1635,Salmeterol,Moderate
DDInter1881,Troglitazone,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1882,Troleandomycin,Major
DDInter1635,Salmeterol,DDInter1891,Tucatinib,Major
DDInter1635,Salmeterol,DDInter1909,Valbenazine,Moderate
DDInter1635,Salmeterol,DDInter1917,Vandetanib,Moderate
DDInter1921,Vasopressin,DDInter1635,Salmeterol,Moderate
DDInter1635,Salmeterol,DDInter1925,Vemurafenib,Moderate
DDInter1927,Venlafaxine,DDInter1635,Salmeterol,Moderate
DDInter1946,Voriconazole,DDInter1635,Salmeterol,Major
DDInter1635,Salmeterol,DDInter1952,Xylometazoline (nasal),Moderate
DDInter1967,Ziprasidone,DDInter1635,Salmeterol,Moderate
DDInter1513,Prednisolone,DDInter1637,Salsalate,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1637,Salsalate,Moderate
